neighborhood_id,neighborhood_name,month,year,month_num,population,pct_black,pct_white,pct_hispanic,total_housing_units,census_vacancy_rate,census_vacant_units,active_vacancy_count,avg_condition_rating,condemned_count,total_violation_count,violations_per_vacancy,transit_stop_count,transit_trip_count,transit_route_count,transit_trips_per_1000pop,csb_complaint_count,csb_vacant_bldg_complaints,csb_avg_resolution_days,complaints_per_1000pop,city_monthly_crime,est_monthly_crime_count,neigh_total_crime_snapshot,firearm_incidents_snapshot,crime_rate_per_1000pop,firearm_rate_per_1000pop
15,Tower Grove South,2023-01,2023,1,12719,21.84,57.6,8.44,6961,10.5,734,270,3.93,7,1017,3.77,34,3880,6,305.06,2675,0,15.7,210.32,18,0.41,127,19,9.99,1.49
15,Tower Grove South,2023-02,2023,2,12719,21.84,57.6,8.44,6961,10.5,734,270,3.93,7,1017,3.77,34,3880,6,305.06,2675,0,15.7,210.32,16,0.33,127,19,9.99,1.49
15,Tower Grove South,2023-03,2023,3,12719,21.84,57.6,8.44,6961,10.5,734,270,3.93,7,1017,3.77,34,3880,6,305.06,2675,0,15.7,210.32,15,0.37,127,19,9.99,1.49
15,Tower Grove South,2023-04,2023,4,12719,21.84,57.6,8.44,6961,10.5,734,270,3.93,7,1017,3.77,34,3880,6,305.06,2675,0,15.7,210.32,53,1.26,127,19,9.99,1.49
15,Tower Grove South,2023-05,2023,5,12719,21.84,57.6,8.44,6961,10.5,734,270,3.93,7,1017,3.77,34,3880,6,305.06,2675,0,15.7,210.32,27,0.59,127,19,9.99,1.49
15,Tower Grove South,2023-06,2023,6,12719,21.84,57.6,8.44,6961,10.5,734,270,3.93,7,1017,3.77,34,3880,6,305.06,2675,0,15.7,210.32,32,0.71,127,19,9.99,1.49
15,Tower Grove South,2023-07,2023,7,12719,21.84,57.6,8.44,6961,10.5,734,270,3.93,7,1017,3.77,34,3880,6,305.06,2675,0,15.7,210.32,29,0.63,127,19,9.99,1.49
15,Tower Grove South,2023-08,2023,8,12719,21.84,57.6,8.44,6961,10.5,734,270,3.93,7,1017,3.77,34,3880,6,305.06,2675,0,15.7,210.32,24,0.54,127,19,9.99,1.49
15,Tower Grove South,2023-09,2023,9,12719,21.84,57.6,8.44,6961,10.5,734,270,3.93,7,1017,3.77,34,3880,6,305.06,2675,0,15.7,210.32,31,0.68,127,19,9.99,1.49
15,Tower Grove South,2023-10,2023,10,12719,21.84,57.6,8.44,6961,10.5,734,270,3.93,7,1017,3.77,34,3880,6,305.06,2675,0,15.7,210.32,28,0.67,127,19,9.99,1.49
15,Tower Grove South,2023-11,2023,11,12719,21.84,57.6,8.44,6961,10.5,734,270,3.93,7,1017,3.77,34,3880,6,305.06,2675,0,15.7,210.32,54,1.29,127,19,9.99,1.49
15,Tower Grove South,2023-12,2023,12,12719,21.84,57.6,8.44,6961,10.5,734,270,3.93,7,1017,3.77,34,3880,6,305.06,2675,0,15.7,210.32,94,1.94,127,19,9.99,1.49
15,Tower Grove South,2024-01,2024,1,12719,21.84,57.6,8.44,6961,10.5,734,270,3.93,7,1017,3.77,34,3880,6,305.06,2675,0,15.7,210.32,123,3.01,127,19,9.99,1.49
15,Tower Grove South,2024-02,2024,2,12719,21.84,57.6,8.44,6961,10.5,734,270,3.93,7,1017,3.77,34,3880,6,305.06,2675,0,15.7,210.32,255,5.88,127,19,9.99,1.49
15,Tower Grove South,2024-03,2024,3,12719,21.84,57.6,8.44,6961,10.5,734,270,3.93,7,1017,3.77,34,3880,6,305.06,2675,0,15.7,210.32,1681,40.2,127,19,9.99,1.49
16,Dutchtown,2021-01,2021,1,15356,50.72,26.02,12.12,7873,19.4,1529,413,3.65,19,1566,3.79,44,6254,5,407.27,2637,0,23.8,171.72,4,0.23,311,69,20.25,4.49
16,Dutchtown,2021-02,2021,2,15356,50.72,26.02,12.12,7873,19.4,1529,413,3.65,19,1566,3.79,44,6254,5,407.27,2637,0,23.8,171.72,13,0.7,311,69,20.25,4.49
16,Dutchtown,2021-03,2021,3,15356,50.72,26.02,12.12,7873,19.4,1529,413,3.65,19,1566,3.79,44,6254,5,407.27,2637,0,23.8,171.72,55,3.16,311,69,20.25,4.49
16,Dutchtown,2021-04,2021,4,15356,50.72,26.02,12.12,7873,19.4,1529,413,3.65,19,1566,3.79,44,6254,5,407.27,2637,0,23.8,171.72,5,0.3,311,69,20.25,4.49
16,Dutchtown,2021-05,2021,5,15356,50.72,26.02,12.12,7873,19.4,1529,413,3.65,19,1566,3.79,44,6254,5,407.27,2637,0,23.8,171.72,13,0.68,311,69,20.25,4.49
16,Dutchtown,2021-06,2021,6,15356,50.72,26.02,12.12,7873,19.4,1529,413,3.65,19,1566,3.79,44,6254,5,407.27,2637,0,23.8,171.72,9,0.52,311,69,20.25,4.49
16,Dutchtown,2021-07,2021,7,15356,50.72,26.02,12.12,7873,19.4,1529,413,3.65,19,1566,3.79,44,6254,5,407.27,2637,0,23.8,171.72,9,0.49,311,69,20.25,4.49
16,Dutchtown,2021-08,2021,8,15356,50.72,26.02,12.12,7873,19.4,1529,413,3.65,19,1566,3.79,44,6254,5,407.27,2637,0,23.8,171.72,6,0.33,311,69,20.25,4.49
16,Dutchtown,2021-09,2021,9,15356,50.72,26.02,12.12,7873,19.4,1529,413,3.65,19,1566,3.79,44,6254,5,407.27,2637,0,23.8,171.72,9,0.48,311,69,20.25,4.49
16,Dutchtown,2021-10,2021,10,15356,50.72,26.02,12.12,7873,19.4,1529,413,3.65,19,1566,3.79,44,6254,5,407.27,2637,0,23.8,171.72,23,1.32,311,69,20.25,4.49
16,Dutchtown,2021-11,2021,11,15356,50.72,26.02,12.12,7873,19.4,1529,413,3.65,19,1566,3.79,44,6254,5,407.27,2637,0,23.8,171.72,8,0.42,311,69,20.25,4.49
16,Dutchtown,2022-01,2022,1,15356,50.72,26.02,12.12,7873,19.4,1529,413,3.65,19,1566,3.79,44,6254,5,407.27,2637,0,23.8,171.72,6,0.35,311,69,20.25,4.49
16,Dutchtown,2022-02,2022,2,15356,50.72,26.02,12.12,7873,19.4,1529,413,3.65,19,1566,3.79,44,6254,5,407.27,2637,0,23.8,171.72,12,0.7,311,69,20.25,4.49
16,Dutchtown,2022-03,2022,3,15356,50.72,26.02,12.12,7873,19.4,1529,413,3.65,19,1566,3.79,44,6254,5,407.27,2637,0,23.8,171.72,13,0.65,311,69,20.25,4.49
16,Dutchtown,2022-04,2022,4,15356,50.72,26.02,12.12,7873,19.4,1529,413,3.65,19,1566,3.79,44,6254,5,407.27,2637,0,23.8,171.72,15,0.88,311,69,20.25,4.49
16,Dutchtown,2022-05,2022,5,15356,50.72,26.02,12.12,7873,19.4,1529,413,3.65,19,1566,3.79,44,6254,5,407.27,2637,0,23.8,171.72,16,0.83,311,69,20.25,4.49
16,Dutchtown,2022-06,2022,6,15356,50.72,26.02,12.12,7873,19.4,1529,413,3.65,19,1566,3.79,44,6254,5,407.27,2637,0,23.8,171.72,9,0.49,311,69,20.25,4.49
16,Dutchtown,2022-07,2022,7,15356,50.72,26.02,12.12,7873,19.4,1529,413,3.65,19,1566,3.79,44,6254,5,407.27,2637,0,23.8,171.72,10,0.56,311,69,20.25,4.49
16,Dutchtown,2022-08,2022,8,15356,50.72,26.02,12.12,7873,19.4,1529,413,3.65,19,1566,3.79,44,6254,5,407.27,2637,0,23.8,171.72,12,0.64,311,69,20.25,4.49
16,Dutchtown,2022-09,2022,9,15356,50.72,26.02,12.12,7873,19.4,1529,413,3.65,19,1566,3.79,44,6254,5,407.27,2637,0,23.8,171.72,14,0.7,311,69,20.25,4.49
16,Dutchtown,2022-10,2022,10,15356,50.72,26.02,12.12,7873,19.4,1529,413,3.65,19,1566,3.79,44,6254,5,407.27,2637,0,23.8,171.72,13,0.76,311,69,20.25,4.49
16,Dutchtown,2022-11,2022,11,15356,50.72,26.02,12.12,7873,19.4,1529,413,3.65,19,1566,3.79,44,6254,5,407.27,2637,0,23.8,171.72,12,0.62,311,69,20.25,4.49
16,Dutchtown,2022-12,2022,12,15356,50.72,26.02,12.12,7873,19.4,1529,413,3.65,19,1566,3.79,44,6254,5,407.27,2637,0,23.8,171.72,12,0.62,311,69,20.25,4.49
16,Dutchtown,2023-01,2023,1,15356,50.72,26.02,12.12,7873,19.4,1529,413,3.65,19,1566,3.79,44,6254,5,407.27,2637,0,23.8,171.72,18,1.05,311,69,20.25,4.49
16,Dutchtown,2023-02,2023,2,15356,50.72,26.02,12.12,7873,19.4,1529,413,3.65,19,1566,3.79,44,6254,5,407.27,2637,0,23.8,171.72,16,0.85,311,69,20.25,4.49
16,Dutchtown,2023-03,2023,3,15356,50.72,26.02,12.12,7873,19.4,1529,413,3.65,19,1566,3.79,44,6254,5,407.27,2637,0,23.8,171.72,15,0.88,311,69,20.25,4.49
16,Dutchtown,2023-04,2023,4,15356,50.72,26.02,12.12,7873,19.4,1529,413,3.65,19,1566,3.79,44,6254,5,407.27,2637,0,23.8,171.72,53,3.03,311,69,20.25,4.49
16,Dutchtown,2023-05,2023,5,15356,50.72,26.02,12.12,7873,19.4,1529,413,3.65,19,1566,3.79,44,6254,5,407.27,2637,0,23.8,171.72,27,1.41,311,69,20.25,4.49
16,Dutchtown,2023-06,2023,6,15356,50.72,26.02,12.12,7873,19.4,1529,413,3.65,19,1566,3.79,44,6254,5,407.27,2637,0,23.8,171.72,32,1.59,311,69,20.25,4.49
16,Dutchtown,2023-07,2023,7,15356,50.72,26.02,12.12,7873,19.4,1529,413,3.65,19,1566,3.79,44,6254,5,407.27,2637,0,23.8,171.72,29,1.73,311,69,20.25,4.49
16,Dutchtown,2023-08,2023,8,15356,50.72,26.02,12.12,7873,19.4,1529,413,3.65,19,1566,3.79,44,6254,5,407.27,2637,0,23.8,171.72,24,1.21,311,69,20.25,4.49
16,Dutchtown,2023-09,2023,9,15356,50.72,26.02,12.12,7873,19.4,1529,413,3.65,19,1566,3.79,44,6254,5,407.27,2637,0,23.8,171.72,31,1.77,311,69,20.25,4.49
16,Dutchtown,2023-10,2023,10,15356,50.72,26.02,12.12,7873,19.4,1529,413,3.65,19,1566,3.79,44,6254,5,407.27,2637,0,23.8,171.72,28,1.54,311,69,20.25,4.49
16,Dutchtown,2023-11,2023,11,15356,50.72,26.02,12.12,7873,19.4,1529,413,3.65,19,1566,3.79,44,6254,5,407.27,2637,0,23.8,171.72,54,3.12,311,69,20.25,4.49
16,Dutchtown,2023-12,2023,12,15356,50.72,26.02,12.12,7873,19.4,1529,413,3.65,19,1566,3.79,44,6254,5,407.27,2637,0,23.8,171.72,94,5.37,311,69,20.25,4.49
16,Dutchtown,2024-01,2024,1,15356,50.72,26.02,12.12,7873,19.4,1529,413,3.65,19,1566,3.79,44,6254,5,407.27,2637,0,23.8,171.72,123,6.96,311,69,20.25,4.49
16,Dutchtown,2024-02,2024,2,15356,50.72,26.02,12.12,7873,19.4,1529,413,3.65,19,1566,3.79,44,6254,5,407.27,2637,0,23.8,171.72,255,13.98,311,69,20.25,4.49
16,Dutchtown,2024-03,2024,3,15356,50.72,26.02,12.12,7873,19.4,1529,413,3.65,19,1566,3.79,44,6254,5,407.27,2637,0,23.8,171.72,1681,97.78,311,69,20.25,4.49
17,Mount Pleasant,2021-01,2021,1,4376,46.64,36.31,10.65,2468,20.2,498,79,3.8,3,323,4.09,14,1113,2,254.34,2483,0,22.5,567.41,4,0.05,72,16,16.45,3.66
17,Mount Pleasant,2021-02,2021,2,4376,46.64,36.31,10.65,2468,20.2,498,79,3.8,3,323,4.09,14,1113,2,254.34,2483,0,22.5,567.41,13,0.16,72,16,16.45,3.66
17,Mount Pleasant,2021-03,2021,3,4376,46.64,36.31,10.65,2468,20.2,498,79,3.8,3,323,4.09,14,1113,2,254.34,2483,0,22.5,567.41,55,0.73,72,16,16.45,3.66
17,Mount Pleasant,2021-04,2021,4,4376,46.64,36.31,10.65,2468,20.2,498,79,3.8,3,323,4.09,14,1113,2,254.34,2483,0,22.5,567.41,5,0.06,72,16,16.45,3.66
17,Mount Pleasant,2021-05,2021,5,4376,46.64,36.31,10.65,2468,20.2,498,79,3.8,3,323,4.09,14,1113,2,254.34,2483,0,22.5,567.41,13,0.17,72,16,16.45,3.66
17,Mount Pleasant,2021-06,2021,6,4376,46.64,36.31,10.65,2468,20.2,498,79,3.8,3,323,4.09,14,1113,2,254.34,2483,0,22.5,567.41,9,0.11,72,16,16.45,3.66
17,Mount Pleasant,2021-07,2021,7,4376,46.64,36.31,10.65,2468,20.2,498,79,3.8,3,323,4.09,14,1113,2,254.34,2483,0,22.5,567.41,9,0.11,72,16,16.45,3.66
17,Mount Pleasant,2021-08,2021,8,4376,46.64,36.31,10.65,2468,20.2,498,79,3.8,3,323,4.09,14,1113,2,254.34,2483,0,22.5,567.41,6,0.08,72,16,16.45,3.66
17,Mount Pleasant,2021-09,2021,9,4376,46.64,36.31,10.65,2468,20.2,498,79,3.8,3,323,4.09,14,1113,2,254.34,2483,0,22.5,567.41,9,0.12,72,16,16.45,3.66
17,Mount Pleasant,2021-10,2021,10,4376,46.64,36.31,10.65,2468,20.2,498,79,3.8,3,323,4.09,14,1113,2,254.34,2483,0,22.5,567.41,23,0.28,72,16,16.45,3.66
17,Mount Pleasant,2021-11,2021,11,4376,46.64,36.31,10.65,2468,20.2,498,79,3.8,3,323,4.09,14,1113,2,254.34,2483,0,22.5,567.41,8,0.1,72,16,16.45,3.66
17,Mount Pleasant,2022-01,2022,1,4376,46.64,36.31,10.65,2468,20.2,498,79,3.8,3,323,4.09,14,1113,2,254.34,2483,0,22.5,567.41,6,0.08,72,16,16.45,3.66
17,Mount Pleasant,2022-02,2022,2,4376,46.64,36.31,10.65,2468,20.2,498,79,3.8,3,323,4.09,14,1113,2,254.34,2483,0,22.5,567.41,12,0.14,72,16,16.45,3.66
17,Mount Pleasant,2022-03,2022,3,4376,46.64,36.31,10.65,2468,20.2,498,79,3.8,3,323,4.09,14,1113,2,254.34,2483,0,22.5,567.41,13,0.16,72,16,16.45,3.66
17,Mount Pleasant,2022-04,2022,4,4376,46.64,36.31,10.65,2468,20.2,498,79,3.8,3,323,4.09,14,1113,2,254.34,2483,0,22.5,567.41,15,0.18,72,16,16.45,3.66
17,Mount Pleasant,2022-05,2022,5,4376,46.64,36.31,10.65,2468,20.2,498,79,3.8,3,323,4.09,14,1113,2,254.34,2483,0,22.5,567.41,16,0.18,72,16,16.45,3.66
17,Mount Pleasant,2022-06,2022,6,4376,46.64,36.31,10.65,2468,20.2,498,79,3.8,3,323,4.09,14,1113,2,254.34,2483,0,22.5,567.41,9,0.11,72,16,16.45,3.66
17,Mount Pleasant,2022-07,2022,7,4376,46.64,36.31,10.65,2468,20.2,498,79,3.8,3,323,4.09,14,1113,2,254.34,2483,0,22.5,567.41,10,0.14,72,16,16.45,3.66
17,Mount Pleasant,2022-08,2022,8,4376,46.64,36.31,10.65,2468,20.2,498,79,3.8,3,323,4.09,14,1113,2,254.34,2483,0,22.5,567.41,12,0.14,72,16,16.45,3.66
17,Mount Pleasant,2022-09,2022,9,4376,46.64,36.31,10.65,2468,20.2,498,79,3.8,3,323,4.09,14,1113,2,254.34,2483,0,22.5,567.41,14,0.17,72,16,16.45,3.66
17,Mount Pleasant,2022-10,2022,10,4376,46.64,36.31,10.65,2468,20.2,498,79,3.8,3,323,4.09,14,1113,2,254.34,2483,0,22.5,567.41,13,0.17,72,16,16.45,3.66
17,Mount Pleasant,2022-11,2022,11,4376,46.64,36.31,10.65,2468,20.2,498,79,3.8,3,323,4.09,14,1113,2,254.34,2483,0,22.5,567.41,12,0.16,72,16,16.45,3.66
17,Mount Pleasant,2022-12,2022,12,4376,46.64,36.31,10.65,2468,20.2,498,79,3.8,3,323,4.09,14,1113,2,254.34,2483,0,22.5,567.41,12,0.16,72,16,16.45,3.66
17,Mount Pleasant,2023-01,2023,1,4376,46.64,36.31,10.65,2468,20.2,498,79,3.8,3,323,4.09,14,1113,2,254.34,2483,0,22.5,567.41,18,0.23,72,16,16.45,3.66
17,Mount Pleasant,2023-02,2023,2,4376,46.64,36.31,10.65,2468,20.2,498,79,3.8,3,323,4.09,14,1113,2,254.34,2483,0,22.5,567.41,16,0.19,72,16,16.45,3.66
17,Mount Pleasant,2023-03,2023,3,4376,46.64,36.31,10.65,2468,20.2,498,79,3.8,3,323,4.09,14,1113,2,254.34,2483,0,22.5,567.41,15,0.17,72,16,16.45,3.66
17,Mount Pleasant,2023-04,2023,4,4376,46.64,36.31,10.65,2468,20.2,498,79,3.8,3,323,4.09,14,1113,2,254.34,2483,0,22.5,567.41,53,0.63,72,16,16.45,3.66
17,Mount Pleasant,2023-05,2023,5,4376,46.64,36.31,10.65,2468,20.2,498,79,3.8,3,323,4.09,14,1113,2,254.34,2483,0,22.5,567.41,27,0.32,72,16,16.45,3.66
17,Mount Pleasant,2023-06,2023,6,4376,46.64,36.31,10.65,2468,20.2,498,79,3.8,3,323,4.09,14,1113,2,254.34,2483,0,22.5,567.41,32,0.38,72,16,16.45,3.66
17,Mount Pleasant,2023-07,2023,7,4376,46.64,36.31,10.65,2468,20.2,498,79,3.8,3,323,4.09,14,1113,2,254.34,2483,0,22.5,567.41,29,0.33,72,16,16.45,3.66
17,Mount Pleasant,2023-08,2023,8,4376,46.64,36.31,10.65,2468,20.2,498,79,3.8,3,323,4.09,14,1113,2,254.34,2483,0,22.5,567.41,24,0.31,72,16,16.45,3.66
17,Mount Pleasant,2023-09,2023,9,4376,46.64,36.31,10.65,2468,20.2,498,79,3.8,3,323,4.09,14,1113,2,254.34,2483,0,22.5,567.41,31,0.37,72,16,16.45,3.66
17,Mount Pleasant,2023-10,2023,10,4376,46.64,36.31,10.65,2468,20.2,498,79,3.8,3,323,4.09,14,1113,2,254.34,2483,0,22.5,567.41,28,0.39,72,16,16.45,3.66
17,Mount Pleasant,2023-11,2023,11,4376,46.64,36.31,10.65,2468,20.2,498,79,3.8,3,323,4.09,14,1113,2,254.34,2483,0,22.5,567.41,54,0.7,72,16,16.45,3.66
17,Mount Pleasant,2023-12,2023,12,4376,46.64,36.31,10.65,2468,20.2,498,79,3.8,3,323,4.09,14,1113,2,254.34,2483,0,22.5,567.41,94,1.25,72,16,16.45,3.66
17,Mount Pleasant,2024-01,2024,1,4376,46.64,36.31,10.65,2468,20.2,498,79,3.8,3,323,4.09,14,1113,2,254.34,2483,0,22.5,567.41,123,1.44,72,16,16.45,3.66
17,Mount Pleasant,2024-02,2024,2,4376,46.64,36.31,10.65,2468,20.2,498,79,3.8,3,323,4.09,14,1113,2,254.34,2483,0,22.5,567.41,255,3.48,72,16,16.45,3.66
17,Mount Pleasant,2024-03,2024,3,4376,46.64,36.31,10.65,2468,20.2,498,79,3.8,3,323,4.09,14,1113,2,254.34,2483,0,22.5,567.41,1681,21.34,72,16,16.45,3.66
18,Marine Villa,2021-01,2021,1,2530,48.02,35.26,10.08,1370,19.4,266,68,3.63,6,303,4.46,12,1651,3,652.57,2441,0,25.6,964.82,4,0.03,45,10,17.79,3.95
18,Marine Villa,2021-02,2021,2,2530,48.02,35.26,10.08,1370,19.4,266,68,3.63,6,303,4.46,12,1651,3,652.57,2441,0,25.6,964.82,13,0.1,45,10,17.79,3.95
18,Marine Villa,2021-03,2021,3,2530,48.02,35.26,10.08,1370,19.4,266,68,3.63,6,303,4.46,12,1651,3,652.57,2441,0,25.6,964.82,55,0.44,45,10,17.79,3.95
18,Marine Villa,2021-04,2021,4,2530,48.02,35.26,10.08,1370,19.4,266,68,3.63,6,303,4.46,12,1651,3,652.57,2441,0,25.6,964.82,5,0.04,45,10,17.79,3.95
18,Marine Villa,2021-05,2021,5,2530,48.02,35.26,10.08,1370,19.4,266,68,3.63,6,303,4.46,12,1651,3,652.57,2441,0,25.6,964.82,13,0.09,45,10,17.79,3.95
18,Marine Villa,2021-06,2021,6,2530,48.02,35.26,10.08,1370,19.4,266,68,3.63,6,303,4.46,12,1651,3,652.57,2441,0,25.6,964.82,9,0.06,45,10,17.79,3.95
18,Marine Villa,2021-07,2021,7,2530,48.02,35.26,10.08,1370,19.4,266,68,3.63,6,303,4.46,12,1651,3,652.57,2441,0,25.6,964.82,9,0.08,45,10,17.79,3.95
18,Marine Villa,2021-08,2021,8,2530,48.02,35.26,10.08,1370,19.4,266,68,3.63,6,303,4.46,12,1651,3,652.57,2441,0,25.6,964.82,6,0.05,45,10,17.79,3.95
18,Marine Villa,2021-09,2021,9,2530,48.02,35.26,10.08,1370,19.4,266,68,3.63,6,303,4.46,12,1651,3,652.57,2441,0,25.6,964.82,9,0.07,45,10,17.79,3.95
18,Marine Villa,2021-10,2021,10,2530,48.02,35.26,10.08,1370,19.4,266,68,3.63,6,303,4.46,12,1651,3,652.57,2441,0,25.6,964.82,23,0.18,45,10,17.79,3.95
18,Marine Villa,2021-11,2021,11,2530,48.02,35.26,10.08,1370,19.4,266,68,3.63,6,303,4.46,12,1651,3,652.57,2441,0,25.6,964.82,8,0.05,45,10,17.79,3.95
18,Marine Villa,2022-01,2022,1,2530,48.02,35.26,10.08,1370,19.4,266,68,3.63,6,303,4.46,12,1651,3,652.57,2441,0,25.6,964.82,6,0.05,45,10,17.79,3.95
18,Marine Villa,2022-02,2022,2,2530,48.02,35.26,10.08,1370,19.4,266,68,3.63,6,303,4.46,12,1651,3,652.57,2441,0,25.6,964.82,12,0.09,45,10,17.79,3.95
18,Marine Villa,2022-03,2022,3,2530,48.02,35.26,10.08,1370,19.4,266,68,3.63,6,303,4.46,12,1651,3,652.57,2441,0,25.6,964.82,13,0.09,45,10,17.79,3.95
18,Marine Villa,2022-04,2022,4,2530,48.02,35.26,10.08,1370,19.4,266,68,3.63,6,303,4.46,12,1651,3,652.57,2441,0,25.6,964.82,15,0.12,45,10,17.79,3.95
18,Marine Villa,2022-05,2022,5,2530,48.02,35.26,10.08,1370,19.4,266,68,3.63,6,303,4.46,12,1651,3,652.57,2441,0,25.6,964.82,16,0.12,45,10,17.79,3.95
18,Marine Villa,2022-06,2022,6,2530,48.02,35.26,10.08,1370,19.4,266,68,3.63,6,303,4.46,12,1651,3,652.57,2441,0,25.6,964.82,9,0.08,45,10,17.79,3.95
18,Marine Villa,2022-07,2022,7,2530,48.02,35.26,10.08,1370,19.4,266,68,3.63,6,303,4.46,12,1651,3,652.57,2441,0,25.6,964.82,10,0.07,45,10,17.79,3.95
18,Marine Villa,2022-08,2022,8,2530,48.02,35.26,10.08,1370,19.4,266,68,3.63,6,303,4.46,12,1651,3,652.57,2441,0,25.6,964.82,12,0.11,45,10,17.79,3.95
18,Marine Villa,2022-09,2022,9,2530,48.02,35.26,10.08,1370,19.4,266,68,3.63,6,303,4.46,12,1651,3,652.57,2441,0,25.6,964.82,14,0.11,45,10,17.79,3.95
18,Marine Villa,2022-10,2022,10,2530,48.02,35.26,10.08,1370,19.4,266,68,3.63,6,303,4.46,12,1651,3,652.57,2441,0,25.6,964.82,13,0.11,45,10,17.79,3.95
18,Marine Villa,2022-11,2022,11,2530,48.02,35.26,10.08,1370,19.4,266,68,3.63,6,303,4.46,12,1651,3,652.57,2441,0,25.6,964.82,12,0.09,45,10,17.79,3.95
18,Marine Villa,2022-12,2022,12,2530,48.02,35.26,10.08,1370,19.4,266,68,3.63,6,303,4.46,12,1651,3,652.57,2441,0,25.6,964.82,12,0.1,45,10,17.79,3.95
18,Marine Villa,2023-01,2023,1,2530,48.02,35.26,10.08,1370,19.4,266,68,3.63,6,303,4.46,12,1651,3,652.57,2441,0,25.6,964.82,18,0.14,45,10,17.79,3.95
18,Marine Villa,2023-02,2023,2,2530,48.02,35.26,10.08,1370,19.4,266,68,3.63,6,303,4.46,12,1651,3,652.57,2441,0,25.6,964.82,16,0.13,45,10,17.79,3.95
18,Marine Villa,2023-03,2023,3,2530,48.02,35.26,10.08,1370,19.4,266,68,3.63,6,303,4.46,12,1651,3,652.57,2441,0,25.6,964.82,15,0.13,45,10,17.79,3.95
18,Marine Villa,2023-04,2023,4,2530,48.02,35.26,10.08,1370,19.4,266,68,3.63,6,303,4.46,12,1651,3,652.57,2441,0,25.6,964.82,53,0.46,45,10,17.79,3.95
18,Marine Villa,2023-05,2023,5,2530,48.02,35.26,10.08,1370,19.4,266,68,3.63,6,303,4.46,12,1651,3,652.57,2441,0,25.6,964.82,27,0.2,45,10,17.79,3.95
18,Marine Villa,2023-06,2023,6,2530,48.02,35.26,10.08,1370,19.4,266,68,3.63,6,303,4.46,12,1651,3,652.57,2441,0,25.6,964.82,32,0.26,45,10,17.79,3.95
18,Marine Villa,2023-07,2023,7,2530,48.02,35.26,10.08,1370,19.4,266,68,3.63,6,303,4.46,12,1651,3,652.57,2441,0,25.6,964.82,29,0.24,45,10,17.79,3.95
18,Marine Villa,2023-08,2023,8,2530,48.02,35.26,10.08,1370,19.4,266,68,3.63,6,303,4.46,12,1651,3,652.57,2441,0,25.6,964.82,24,0.2,45,10,17.79,3.95
18,Marine Villa,2023-09,2023,9,2530,48.02,35.26,10.08,1370,19.4,266,68,3.63,6,303,4.46,12,1651,3,652.57,2441,0,25.6,964.82,31,0.27,45,10,17.79,3.95
18,Marine Villa,2023-10,2023,10,2530,48.02,35.26,10.08,1370,19.4,266,68,3.63,6,303,4.46,12,1651,3,652.57,2441,0,25.6,964.82,28,0.21,45,10,17.79,3.95
18,Marine Villa,2023-11,2023,11,2530,48.02,35.26,10.08,1370,19.4,266,68,3.63,6,303,4.46,12,1651,3,652.57,2441,0,25.6,964.82,54,0.41,45,10,17.79,3.95
18,Marine Villa,2023-12,2023,12,2530,48.02,35.26,10.08,1370,19.4,266,68,3.63,6,303,4.46,12,1651,3,652.57,2441,0,25.6,964.82,94,0.77,45,10,17.79,3.95
18,Marine Villa,2024-01,2024,1,2530,48.02,35.26,10.08,1370,19.4,266,68,3.63,6,303,4.46,12,1651,3,652.57,2441,0,25.6,964.82,123,0.91,45,10,17.79,3.95
18,Marine Villa,2024-02,2024,2,2530,48.02,35.26,10.08,1370,19.4,266,68,3.63,6,303,4.46,12,1651,3,652.57,2441,0,25.6,964.82,255,1.9,45,10,17.79,3.95
18,Marine Villa,2024-03,2024,3,2530,48.02,35.26,10.08,1370,19.4,266,68,3.63,6,303,4.46,12,1651,3,652.57,2441,0,25.6,964.82,1681,12.22,45,10,17.79,3.95
19,Gravois Park,2021-01,2021,1,4683,60.69,20.65,10.87,2602,24.3,631,450,3.98,13,1163,2.58,15,1860,4,397.18,2378,0,29.6,507.79,4,0.1,152,48,32.46,10.25
19,Gravois Park,2021-02,2021,2,4683,60.69,20.65,10.87,2602,24.3,631,450,3.98,13,1163,2.58,15,1860,4,397.18,2378,0,29.6,507.79,13,0.35,152,48,32.46,10.25
19,Gravois Park,2021-03,2021,3,4683,60.69,20.65,10.87,2602,24.3,631,450,3.98,13,1163,2.58,15,1860,4,397.18,2378,0,29.6,507.79,55,1.51,152,48,32.46,10.25
19,Gravois Park,2021-04,2021,4,4683,60.69,20.65,10.87,2602,24.3,631,450,3.98,13,1163,2.58,15,1860,4,397.18,2378,0,29.6,507.79,5,0.12,152,48,32.46,10.25
19,Gravois Park,2021-05,2021,5,4683,60.69,20.65,10.87,2602,24.3,631,450,3.98,13,1163,2.58,15,1860,4,397.18,2378,0,29.6,507.79,13,0.33,152,48,32.46,10.25
19,Gravois Park,2021-06,2021,6,4683,60.69,20.65,10.87,2602,24.3,631,450,3.98,13,1163,2.58,15,1860,4,397.18,2378,0,29.6,507.79,9,0.25,152,48,32.46,10.25
19,Gravois Park,2021-07,2021,7,4683,60.69,20.65,10.87,2602,24.3,631,450,3.98,13,1163,2.58,15,1860,4,397.18,2378,0,29.6,507.79,9,0.25,152,48,32.46,10.25
